5689,Tomek,Jab³onowski,95703936142,28.07.1980,76-759,M
5690,Wojciech,Wolny,94235066957,11.07.1998,42-173,M
5691,Jakub,Wiœniewski,89884549552,02.11.1982,68-669,M
5692,Tomek,Górski,95006022624,01.12.1981,3-214,K
5693,Piotr,Jab³onowski,91070337548,17.06.1987,14-770,M
5694,Krzysztof,Czerwiñski,72692801752,21.06.1988,35-678,K
5695,Szymon,Boguszewski,89711140704,22.02.1977,79-526,M
5696,Krzysztof,Wolny,65836705438,13.07.1984,46-596,K
5697,Wojciech,Kamiñski,67385802265,18.04.1960,42-359,M
5698,Damian,Wójcik,85716743256,17.07.1988,25-634,K
5699,Bogdan,Wiœniewski,88257828827,01.10.1972,44-497,K
5700,Sylwester,Górski,61936150324,11.06.1988,57-250,K
5701,Cezary,Kowalczyk,71138822213,11.02.1984,88-841,K
5702,Damian,Jab³onowski,72466527447,01.10.1979,49-067,K
5703,Marcin,Kowalski,61447330892,26.01.1988,20-183,K
5704,Tomek,Wójcik,90513264600,16.07.1972,87-677,M
5705,Cezary,Wiœniewski,97154493826,05.04.1992,25-516,K
5706,Wojciech,Wolny,74261901915,23.02.1971,74-152,M
5707,Wojciech,Brodowicz,73501400152,08.11.1998,58-780,M
5708,Adam,Szymañski,91477632000,26.03.1970,54-058,M
5709,Jakub,Kowalczyk,84358916957,07.07.1995,39-222,K
5710,Michal,Danielak,88174775957,16.10.1966,77-769,K
5711,Tomek,Czerwiñski,81878949578,24.10.1987,35-104,M
5712,Piotr,Nowak,73182321356,12.06.1982,37-266,M
5713,Adam,Boguszewski,81232878760,18.11.1972,51-834,K
5714,Damian,Wójcik,93384629754,02.03.1961,51-206,K
5715,Jakub,Nowak,64133515955,19.07.1990,35-899,M
5716,Damian,Danielak,81433114642,19.06.1965,86-089,M
5717,Szymon,Brodowicz,86946420219,04.05.1980,19-984,K
5718,Adrian,Boguszewski,82142430461,02.02.1989,70-962,M
5719,Rafa³,Nowak,65305238566,27.06.1961,55-455,K
5720,Rafa³,Danielak,97076471495,11.07.1994,88-149,K
5721,Adam,WoŸniak,61891512066,18.02.1994,49-322,K
5722,Tomek,WoŸniak,86672365940,03.06.1982,72-402,M
5723,Sebastian,Zieliñski,77593737094,10.12.1968,16-633,K
5724,Rafa³,Boguszewski,72463142979,22.03.1986,18-313,K
5725,Aleksander,Szymañski,60416855514,16.01.1970,35-246,M
5726,Szymon,Wolny,68437433847,04.02.1979,18-320,M
5727,Adrian,Górski,78427793537,09.01.1985,66-540,M
5728,Michal,Wolny,80621391457,24.12.1981,56-882,K
5729,Wojciech,Szymañski,66586137464,05.06.1962,13-392,K
5730,Krzysztof,Nowak,80464104683,10.07.1987,34-924,M
5731,Adam,Kamiñski,70363181982,11.11.1976,85-394,M
5732,Cezary,Kowalczyk,69655524817,06.01.1967,12-487,K
5733,Damian,Danielak,65424269022,12.07.1989,9-227,M
5734,Wojciech,Abacki,66801081027,28.10.1969,4-689,M
5735,Jakub,Górski,90605990205,26.02.1985,28-954,M
5736,Jakub,Wiœniewski,80197972163,09.03.1987,58-991,M
5737,Jakub,Szymañski,78181855462,27.10.1994,49-739,K
5738,Sylwester,Czerwiñski,95248588296,25.06.1988,77-584,M
5739,Aleksander,Kowalczyk,62677593252,04.03.1963,44-458,K
5740,Adrian,Wiœniewski,95054059418,11.10.1976,33-746,M
5741,Aleksander,WoŸniak,67207353481,06.03.1979,45-340,K
5742,Rafa³,Jab³onowski,84914450799,07.05.1998,81-637,M
5743,Sebastian,Abacki,74387619416,14.10.1973,16-308,M
5744,Sebastian,Kowalski,80692759672,09.11.1983,51-801,K
5745,Adrian,Kowalczyk,62245536662,20.03.1966,19-879,M
5746,Szymon,Wójcik,84241609636,08.09.1985,31-931,M
5747,Aleksander,Abacki,72507758156,19.10.1989,3-346,K
5748,Aleksander,Nowak,73391092672,06.01.1975,9-429,M
5749,Bogdan,Czerwiñski,82647647966,11.05.1993,35-372,K
5750,Adrian,Szymañski,73133977113,03.12.1989,89-024,M
5751,Tomek,Górski,71550168762,21.08.1961,68-895,K
5752,Cezary,Kowalski,61084330597,25.07.1984,19-471,K
5753,Wojciech,Jab³onowski,72839849055,08.02.1991,83-406,M
5754,Tomek,Kowalczyk,94740691667,17.01.1962,3-418,M
5755,Sylwester,Abacki,87415916032,24.02.1988,24-393,M
5756,Krzysztof,Nowak,61800343568,28.12.1973,26-170,K
5757,Adam,Kowalczyk,98716042166,06.11.1965,71-694,M
5758,Szymon,Abacki,73756613447,22.02.1964,25-392,K
5759,Wojciech,WoŸniak,96481223603,28.11.1986,12-116,K
5760,Sylwester,Brodowicz,61085383543,20.01.1980,8-860,K
5761,Tomek,Nowak,70438345709,27.04.1968,16-417,K
5762,Marcin,Zieliñski,93576745903,19.05.1971,5-620,M
5763,Wojciech,WoŸniak,88020378410,09.02.1972,57-950,M
5764,Wojciech,Boguszewski,83025459676,22.11.1986,77-826,K
5765,Rafa³,Jab³onowski,67038122601,09.08.1998,19-363,K
5766,Rafa³,Danielak,81697845899,26.07.1973,56-592,M
5767,Szymon,Kamiñski,78617090721,15.07.1965,57-203,M
5768,Jakub,Boguszewski,66081329103,24.01.1999,37-445,K
5769,Sylwester,Kowalski,70748857904,26.10.1978,32-732,K
5770,Marcin,Danielak,72799506481,24.09.1969,41-203,K
5771,Piotr,Nowak,69784596383,15.07.1960,24-900,M
5772,Adam,Kowalczyk,82896046562,06.12.1992,13-884,M
5773,Rafa³,Brodowicz,84346869425,12.09.1975,59-596,M
5774,Tomek,Nowak,69598508406,19.12.1960,63-514,M
5775,Adrian,Kowalski,73942424988,22.09.1976,67-806,K
5776,Krzysztof,Danielak,69490270979,26.06.1985,83-729,K
5777,Adrian,Szymañski,98148604536,06.01.1999,81-830,K
5778,Cezary,Kamiñski,94706665796,21.11.1979,87-935,M
5779,Marcin,Jab³onowski,64376221920,11.09.1988,49-829,K
5780,Aleksander,Jab³onowski,82943301356,25.01.1960,5-898,K
5781,Rafa³,Górski,80648014755,03.01.1986,47-822,K
5782,Aleksander,Czerwiñski,65509555340,04.08.1994,68-508,M
5783,Krzysztof,Wolny,89417273987,21.08.1964,34-029,K
5784,Sebastian,Czerwiñski,64638069448,18.05.1999,72-458,K
5785,Aleksander,Czerwiñski,66409065392,08.04.1961,67-855,K
5786,Krzysztof,Szymañski,81749906439,17.12.1973,31-592,K
5787,Marcin,Górski,82991309773,13.09.1962,60-962,M
5788,Aleksander,Boguszewski,65789812492,15.02.1972,63-063,M
5789,Sylwester,Czerwiñski,84000213191,02.12.1997,44-885,K
5790,Wojciech,Jab³onowski,84219608654,21.07.1971,87-755,K
5791,Adam,Danielak,85874347250,07.09.1977,21-439,K
5792,Adam,Górski,83750018661,18.07.1976,89-760,M
5793,Michal,Boguszewski,94608619734,02.06.1969,83-289,M
5794,Marcin,Szymañski,76813229931,02.02.1980,30-459,M
5795,Sebastian,Kowalczyk,76973932231,17.05.1997,30-045,K
5796,Piotr,Boguszewski,98207592532,04.07.1989,11-125,M
5797,Damian,WoŸniak,80329844169,28.08.1967,7-554,M
5798,Sebastian,Wójcik,62485961271,03.08.1975,66-561,K
5799,Krzysztof,Wójcik,87649333759,04.04.1981,27-757,K
5800,Cezary,Jab³onowski,82203600214,16.01.1999,13-868,M
5801,Bogdan,Kowalczyk,72995631946,25.12.1988,78-236,M
5802,Tomek,WoŸniak,96616213094,15.01.1978,2-698,M
5803,Sylwester,Danielak,87616662278,21.08.1995,68-559,K
5804,Sylwester,Szymañski,96267496093,23.09.1977,65-694,K
5805,Krzysztof,Boguszewski,65147764419,23.06.1991,69-444,K
5806,Krzysztof,Brodowicz,76839302733,05.03.1997,32-996,M
5807,Adrian,Nowak,90913461235,03.06.1980,64-151,K
5808,Sebastian,Wiœniewski,81666790222,22.05.1997,44-080,M
5809,Wojciech,Jab³onowski,60054194199,17.08.1969,45-857,M
5810,Bogdan,Zieliñski,86382067906,16.06.1971,80-400,K
5811,Marcin,Danielak,71713595909,24.07.1983,1-306,K
5812,Adam,Górski,70895574905,20.10.1995,5-635,M
5813,Marcin,Wiœniewski,75276874034,21.11.1972,74-225,M
5814,Piotr,Czerwiñski,81089957134,18.02.1964,35-339,K
5815,Cezary,Boguszewski,75230205102,22.09.1983,25-326,M
5816,Sebastian,Wójcik,82520498246,16.12.1986,26-958,M
5817,Marcin,Szymañski,96604341224,18.03.1962,86-980,M
5818,Cezary,Abacki,74717727939,01.02.1960,25-268,M
5819,Marcin,Szymañski,72684613865,08.08.1980,45-573,K
5820,Tomek,Kamiñski,70043694525,01.12.1978,31-178,K
5821,Adam,Szymañski,84610568589,03.11.1998,87-997,K
5822,Adrian,WoŸniak,98958151129,21.01.1972,35-149,K
5823,Michal,Wiœniewski,65731563300,22.10.1989,10-955,M
5824,Piotr,Kamiñski,89648663288,24.10.1976,33-126,K
5825,Michal,Zieliñski,80705254110,11.12.1997,36-208,K
5826,Bogdan,Brodowicz,72174203758,18.06.1992,37-331,K
5827,Marcin,Boguszewski,99057310915,11.03.1989,80-112,K
5828,Bogdan,Kowalczyk,94735251825,22.08.1964,46-886,M
5829,Rafa³,Wolny,99028979327,03.02.1992,29-772,K
5830,Tomek,Brodowicz,81591118949,20.05.1996,17-194,K
5831,Adam,Wiœniewski,75817408911,16.08.1991,81-712,M
5832,Sebastian,Jab³onowski,71217345751,14.02.1961,81-796,K
5833,Michal,Szymañski,93454539173,11.05.1996,15-253,M
5834,Krzysztof,Boguszewski,83681624611,07.08.1986,88-392,M
5835,Tomek,Boguszewski,79530340316,21.08.1963,62-258,M
5836,Piotr,Wiœniewski,92758572998,25.04.1979,26-079,K
5837,Cezary,Wójcik,66410667679,09.04.1960,27-300,K
5838,Damian,Abacki,97787443420,25.12.1995,28-453,K
5839,Michal,Kowalski,61260903816,24.06.1970,80-854,K
5840,Damian,Kowalski,99423509732,06.05.1991,4-155,K
5841,Damian,Wójcik,96183032359,07.12.1979,73-779,M
5842,Rafa³,Abacki,60557819902,18.11.1961,78-642,M
5843,Adam,Kowalski,76617044984,16.02.1971,50-652,K
5844,Adrian,Wolny,92789925925,12.12.1960,44-494,K
5845,Adrian,Wolny,99348596362,02.06.1965,30-235,K
5846,Sylwester,Górski,93865513325,16.02.1995,8-928,K
5847,Krzysztof,Kowalczyk,74503757181,24.03.1975,20-686,M
5848,Adrian,Wójcik,99222799624,24.05.1978,61-046,M
5849,Marcin,Zieliñski,95763952382,05.10.1968,62-834,K
5850,Sylwester,Kowalczyk,88582243122,03.02.1989,39-324,K
5851,Bogdan,Boguszewski,98945363014,11.05.1967,48-091,M
5852,Sylwester,Nowak,95666795811,24.08.1986,11-869,M
5853,Piotr,Górski,84216731044,19.02.1979,81-855,K
5854,Bogdan,Górski,69990155487,27.09.1988,33-521,K
5855,Tomek,Wójcik,93452304885,10.05.1962,57-710,K
5856,Michal,Nowak,92880203589,27.10.1966,11-350,K
5857,Damian,Wójcik,66677586101,02.12.1979,62-562,K
5858,Rafa³,Abacki,91375060735,10.05.1978,85-007,M
5859,Bogdan,Abacki,90994880459,03.06.1972,4-457,K
5860,Adrian,Czerwiñski,69808571383,23.10.1965,90-209,K
5861,Bogdan,Czerwiñski,70499815961,15.06.1970,17-123,K
5862,Aleksander,Boguszewski,62878354895,24.09.1978,13-573,M
5863,Cezary,WoŸniak,69214658281,25.02.1979,10-713,K
5864,Krzysztof,Jab³onowski,83588082466,17.10.1975,28-053,M
5865,Tomek,Jab³onowski,77600184875,23.04.1993,17-270,K
5866,Wojciech,Danielak,67656454425,16.04.1991,16-263,K
5867,Cezary,Górski,73422726161,02.01.1996,2-914,K
5868,Adam,Nowak,91519585039,01.09.1973,83-699,K
5869,Aleksander,Wolny,75511905749,09.01.1997,37-979,M
5870,Szymon,Nowak,76109118888,13.10.1972,9-931,K
5871,Wojciech,Boguszewski,76424041886,27.03.1962,40-437,K
5872,Cezary,Zieliñski,95967671515,25.07.1988,59-275,K
5873,Rafa³,Wolny,79378555304,21.04.1967,64-359,M
5874,Sebastian,Brodowicz,83919008581,13.01.1974,88-393,K
5875,Wojciech,Wiœniewski,95735809842,25.01.1982,29-408,K
5876,Sylwester,Zieliñski,61995981370,22.09.1961,89-989,M
5877,Bogdan,Nowak,86607549427,02.01.1983,17-289,M
5878,Tomek,Wójcik,90905864718,23.04.1960,16-652,M
5879,Rafa³,Górski,89091592599,28.03.1980,25-260,K
5880,Bogdan,Brodowicz,86106152026,27.05.1978,15-158,M
5881,Krzysztof,Czerwiñski,89382349134,27.08.1983,68-760,K
5882,Wojciech,Górski,94370534464,05.10.1977,52-756,K
5883,Wojciech,Kamiñski,93693980614,13.10.1964,89-048,K
5884,Tomek,Boguszewski,79639059220,16.12.1967,27-129,K
5885,Tomek,Boguszewski,94792373198,11.01.1975,33-907,K
5886,Jakub,WoŸniak,85169155964,20.05.1969,2-581,M
5887,Aleksander,Danielak,95253223116,12.07.1999,78-168,M
5888,Krzysztof,Boguszewski,76204905650,26.08.1985,3-492,K
5889,Piotr,Danielak,97090119577,26.12.1975,11-755,K
5890,Piotr,Kowalski,60891884107,02.07.1999,31-950,M
5891,Szymon,Kowalczyk,82248529050,24.10.1983,14-144,K
5892,Adrian,Jab³onowski,84922229104,01.01.1974,65-571,K
5893,Marcin,Boguszewski,62863788575,03.09.1987,16-312,K
5894,Bogdan,Szymañski,68269398376,23.10.1960,87-779,K
5895,Jakub,Boguszewski,92016842028,15.11.1977,39-702,M
5896,Jakub,Wiœniewski,60285176500,21.05.1984,86-796,K
5897,Damian,Danielak,95695169333,14.10.1984,9-893,M
5898,Michal,Górski,70723995504,11.10.1993,51-039,M
5899,Marcin,Czerwiñski,62745398693,08.04.1999,31-667,K
5900,Piotr,Szymañski,93121207033,12.12.1997,48-005,K
5901,Bogdan,Kowalczyk,87581314771,12.03.1987,88-657,M
5902,Jakub,Danielak,85419048406,19.10.1984,25-848,M
5903,Piotr,Kamiñski,92045392488,12.08.1962,80-334,M
5904,Sebastian,WoŸniak,99420610249,15.02.1970,36-347,K
5905,Szymon,Szymañski,99991773957,24.04.1983,49-999,M
5906,Marcin,WoŸniak,89639548007,27.04.1965,15-128,K
5907,Wojciech,Jab³onowski,96211980148,12.04.1960,51-572,M
5908,Adam,Wójcik,63598522840,22.11.1961,80-590,K
5909,Bogdan,Górski,91020319347,28.10.1998,35-887,K
5910,Aleksander,Czerwiñski,83270827580,18.06.1999,10-362,K
5911,Bogdan,Szymañski,63578274566,10.01.1960,54-395,K
5912,Damian,Wolny,81843795642,25.09.1982,8-353,K
5913,Cezary,Brodowicz,64837377598,25.07.1964,80-308,K
5914,Szymon,Boguszewski,84622092010,23.01.1979,82-731,K
5915,Wojciech,Brodowicz,62831739651,07.03.1999,61-000,M
5916,Aleksander,Wiœniewski,81916885031,07.03.1999,80-468,M
5917,Aleksander,Nowak,97448723498,07.05.1998,48-844,K
5918,Bogdan,Szymañski,85894076459,28.05.1970,33-088,M
5919,Aleksander,Czerwiñski,78688712097,14.03.1999,29-139,M
5920,Jakub,Szymañski,96282832404,23.04.1984,8-900,K
5921,Wojciech,Szymañski,62414373958,04.09.1961,62-273,K
5922,Cezary,Abacki,84229154193,12.02.1990,5-976,M
5923,Krzysztof,Boguszewski,69103386154,01.04.1986,19-756,M
5924,Rafa³,Wolny,73038359629,22.05.1996,35-267,K
5925,Damian,Brodowicz,64807251865,26.04.1997,10-167,K
5926,Rafa³,Zieliñski,93850592031,17.09.1977,80-155,K
5927,Krzysztof,WoŸniak,97086200895,13.10.1972,15-125,M
5928,Sylwester,Górski,85289093877,27.11.1998,13-288,M
5929,Adrian,Wójcik,98421532486,14.01.1976,10-012,K
5930,Sebastian,Wójcik,64804779737,02.12.1997,79-387,K
5931,Sylwester,Brodowicz,62902710462,21.04.1986,39-418,M
5932,Wojciech,Czerwiñski,86964749037,03.02.1972,71-065,K
5933,Jakub,Szymañski,65004851267,26.04.1963,80-376,K
5934,Tomek,Czerwiñski,71339256544,03.04.1977,31-703,K
5935,Michal,Wolny,84825894273,16.02.1984,24-888,K
5936,Szymon,Zieliñski,73700537016,09.01.1980,3-706,M
5937,Sylwester,Czerwiñski,68798530965,18.02.1960,46-141,K
5938,Jakub,Wójcik,72481392360,17.06.1966,9-860,K
5939,Jakub,WoŸniak,77107197924,04.02.1980,13-045,M
5940,Aleksander,Szymañski,98155581521,05.05.1999,13-298,K
5941,Marcin,Wolny,65422684617,27.02.1995,79-740,M
5942,Piotr,Wójcik,85369310426,28.03.1961,89-460,M
5943,Marcin,Górski,69049508400,10.05.1985,47-727,K
5944,Aleksander,Nowak,85413271833,19.10.1987,13-495,M
5945,Bogdan,Kamiñski,67362670115,09.01.1969,43-045,K
5946,Michal,Górski,92570942453,16.05.1991,80-725,K
5947,Wojciech,Jab³onowski,66538058175,08.11.1974,41-259,M
5948,Michal,Nowak,89228816993,13.01.1968,5-194,M
5949,Wojciech,Szymañski,64704258176,13.08.1983,49-042,K
5950,Jakub,Czerwiñski,82962524624,01.07.1976,9-535,M
5951,Adam,Abacki,66033836329,13.02.1996,52-429,M
5952,Jakub,Górski,93334392961,06.04.1975,74-162,M
5953,Krzysztof,Szymañski,94803971294,18.02.1997,73-570,M
5954,Jakub,Czerwiñski,95372967813,09.02.1966,33-481,K
5955,Sylwester,Abacki,83388070004,26.06.1971,29-070,M
5956,Tomek,Czerwiñski,97363145617,24.10.1987,67-962,M
5957,Szymon,Kowalczyk,75431041985,04.08.1980,7-734,M
5958,Adam,Wiœniewski,62564211692,04.01.1994,28-331,K
5959,Szymon,Czerwiñski,71161341451,16.11.1979,77-639,M
5960,Tomek,Jab³onowski,94075960231,25.09.1996,63-462,M
5961,Marcin,Górski,96032445662,21.04.1977,42-801,M
5962,Damian,Wójcik,85494755311,10.05.1975,67-928,M
5963,Szymon,Szymañski,60993507290,03.01.1999,77-517,K
5964,Bogdan,Kowalczyk,93990410382,12.07.1979,17-267,K
5965,Marcin,Zieliñski,69205854482,26.09.1986,66-706,K
5966,Sylwester,Kowalczyk,98899762562,17.01.1985,59-408,M
5967,Tomek,Wójcik,91740419255,06.06.1996,20-284,K
5968,Szymon,Szymañski,86342831852,22.12.1979,89-475,M
5969,Cezary,Wiœniewski,60609257679,10.02.1984,1-200,K
5970,Sylwester,Szymañski,67315806593,26.03.1973,3-867,K
5971,Adrian,Kowalski,90377213203,08.07.1971,5-310,M
5972,Tomek,Jab³onowski,69985198683,03.10.1960,4-640,M
5973,Adam,Górski,64557702316,06.12.1983,40-324,M
5974,Marcin,Wójcik,76452140120,12.01.1972,59-329,M
5975,Sebastian,Wiœniewski,63023496064,01.02.1975,56-667,K
5976,Damian,Danielak,66687100969,10.12.1998,88-039,M
5977,Krzysztof,Abacki,68825194894,19.04.1972,30-299,K
5978,Cezary,Brodowicz,95397209008,05.11.1975,29-441,M
5979,Michal,WoŸniak,80978270444,18.02.1975,69-629,K
5980,Marcin,Jab³onowski,89124496154,18.09.1984,78-472,K
5981,Aleksander,WoŸniak,65031024834,14.01.1970,51-861,K
5982,Aleksander,Abacki,93898866184,10.05.1963,79-276,M
5983,Cezary,Abacki,87572251486,24.11.1985,30-628,K
5984,Sylwester,Brodowicz,67467210924,28.12.1995,44-753,K
5985,Sylwester,Szymañski,86256093742,24.03.1988,67-982,M
5986,Tomek,Zieliñski,70118654547,08.10.1967,29-067,M
5987,Sylwester,Danielak,80626826818,28.09.1992,14-165,M
5988,Krzysztof,Abacki,83821110863,20.10.1962,59-483,M
5989,Sebastian,Kowalczyk,64391654653,22.04.1971,18-314,K
5990,Michal,WoŸniak,75331440211,21.09.1990,32-344,K
5991,Cezary,WoŸniak,77958773239,03.03.1971,44-567,M
5992,Wojciech,Górski,93141172676,18.04.1973,10-373,M
5993,Aleksander,Jab³onowski,62077759224,24.12.1988,88-510,K
5994,Wojciech,Szymañski,72679225344,06.06.1968,55-414,K
5995,Tomek,Wiœniewski,67392357051,22.07.1988,50-562,M
5996,Michal,Kowalski,64601422218,26.11.1997,30-003,K
5997,Marcin,Kowalski,83378472526,09.10.1990,80-627,M
5998,Szymon,Wójcik,87754242222,07.01.1982,71-838,K
5999,Rafa³,Wójcik,82221715241,04.12.1975,2-827,K
6000,Jakub,Górski,64507716633,19.02.1993,21-835,K
6001,Wojciech,Danielak,87639323939,10.11.1995,59-118,K
6002,Cezary,Boguszewski,71444852960,23.07.1981,5-186,K
6003,Sebastian,Abacki,87104430663,10.05.1993,79-487,M
6004,Bogdan,Kowalski,77729883623,02.03.1992,84-700,M
6005,Adrian,Górski,90932477657,09.01.1981,53-361,M
6006,Szymon,Boguszewski,78140024678,02.12.1978,88-230,K
6007,Wojciech,Szymañski,62286930918,11.02.1963,46-818,K
6008,Aleksander,Jab³onowski,81813682621,02.09.1974,69-640,K
6009,Damian,Wiœniewski,69321292154,13.09.1989,12-738,K
6010,Bogdan,Szymañski,85087187745,20.03.1962,63-609,K
6011,Sylwester,Jab³onowski,76069978630,20.01.1991,53-955,K
6012,Sebastian,Danielak,99061711398,21.11.1980,31-365,K
6013,Adam,Nowak,64944099883,25.07.1975,75-089,K
6014,Wojciech,Brodowicz,93533852469,02.10.1968,88-869,K
6015,Aleksander,Abacki,89392415330,28.11.1982,32-902,K
6016,Sylwester,Kamiñski,71273682699,26.03.1960,70-694,K
6017,Damian,Wiœniewski,80759674931,03.06.1991,50-785,M
6018,Jakub,Kamiñski,75039858792,24.04.1987,32-630,K
6019,Jakub,Szymañski,99977993704,18.11.1998,75-757,K
6020,Aleksander,Wójcik,99633305993,24.08.1965,15-038,K
6021,Piotr,Nowak,83750861764,09.04.1986,60-442,K
6022,Piotr,Zieliñski,65600701649,21.02.1975,78-981,K
6023,Jakub,Szymañski,72618125621,13.10.1995,25-695,M
6024,Rafa³,Brodowicz,80551166009,23.08.1967,7-662,M
6025,Damian,Abacki,80460953265,19.07.1978,52-224,K
6026,Marcin,Boguszewski,60407991253,22.07.1977,48-840,M
6027,Cezary,Wolny,77319230256,06.05.1969,24-146,K
6028,Sebastian,Abacki,89835985079,21.01.1960,6-695,M
6029,Damian,Kowalczyk,75009760463,04.04.1966,30-882,K
6030,Piotr,Wójcik,71741823130,27.04.1963,25-902,M
6031,Adam,Kowalczyk,94560620743,06.03.1971,89-447,K
6032,Adrian,Brodowicz,73402069391,17.04.1962,21-641,M
6033,Wojciech,Boguszewski,77663724081,11.12.1967,1-527,M
6034,Piotr,Nowak,99123829378,03.02.1983,7-599,K
6035,Damian,Wiœniewski,60180351344,25.11.1998,23-444,K
6036,Wojciech,Kamiñski,72531951062,09.01.1971,62-359,M
6037,Piotr,WoŸniak,87974419159,09.03.1992,27-642,K
6038,Krzysztof,Wójcik,61675476959,17.02.1994,26-810,M
6039,Szymon,Wiœniewski,85456945365,22.01.1985,77-338,K
6040,Rafa³,Kowalczyk,64716109242,10.05.1989,88-317,K
6041,Marcin,Zieliñski,73174645472,13.09.1977,55-796,K
6042,Adam,Abacki,78530247633,13.01.1974,11-632,K
6043,Sebastian,Nowak,81665763271,01.03.1962,67-439,K
6044,Krzysztof,Górski,86517583214,13.07.1992,60-712,K
6045,Sebastian,WoŸniak,78922961868,28.04.1971,5-205,K
6046,Damian,Kamiñski,64985973965,04.03.1984,55-117,M
6047,Rafa³,Kowalczyk,88069859207,01.10.1991,14-638,M
6048,Rafa³,Górski,77285884742,17.07.1972,71-977,K
6049,Aleksander,Nowak,65644425171,22.04.1967,8-954,M
6050,Adam,Kowalczyk,71701080536,06.09.1984,86-280,M
6051,Aleksander,Jab³onowski,90880516437,20.06.1968,82-327,K
6052,Adam,Wiœniewski,61999771358,21.04.1979,2-885,K
6053,Wojciech,Nowak,79809498168,17.01.1977,73-723,K
6054,Aleksander,Kowalski,65312929145,08.02.1965,68-068,K
6055,Rafa³,Brodowicz,77204759405,08.03.1991,72-469,M
6056,Sylwester,Górski,65249383810,24.03.1964,20-516,M
6057,Adrian,Abacki,78795952460,03.07.1987,49-098,K
6058,Sylwester,Wiœniewski,63649636042,06.04.1994,88-607,K
6059,Sylwester,Nowak,89369276441,10.06.1998,82-845,M
6060,Jakub,Kamiñski,64242050235,18.07.1967,58-609,M
6061,Sylwester,Kowalski,78769117584,26.06.1992,71-007,M
6062,Cezary,Jab³onowski,99956566740,27.04.1963,6-177,M
6063,Adam,Danielak,85325834272,04.06.1984,34-511,K
6064,Adam,WoŸniak,96801978428,03.01.1975,45-822,M
6065,Piotr,Nowak,87804838635,06.01.1995,38-248,K
6066,Sylwester,Szymañski,70466866661,05.12.1969,53-976,M
6067,Bogdan,Abacki,92005217782,07.02.1973,45-953,K
6068,Krzysztof,Abacki,71317351835,24.03.1982,86-691,M
6069,Adam,Czerwiñski,83184345661,10.05.1990,66-753,K
6070,Jakub,Kamiñski,60570033451,15.11.1998,18-014,M
6071,Michal,Wiœniewski,96332103357,05.03.1993,73-882,M
6072,Adrian,Kowalski,93080120097,16.02.1980,33-413,M
6073,Szymon,Danielak,61309195572,02.10.1988,7-876,K
6074,Krzysztof,Zieliñski,74458030519,23.06.1999,10-213,K
6075,Sylwester,Danielak,72258523123,11.07.1961,48-772,K
6076,Rafa³,Szymañski,70629294981,17.03.1980,40-335,M
6077,Rafa³,WoŸniak,68365770934,21.12.1990,37-904,K
6078,Wojciech,Boguszewski,98651889318,02.02.1972,14-279,M
6079,Krzysztof,Górski,67053101731,14.02.1998,55-791,M
6080,Damian,Kowalczyk,82943264902,12.06.1994,35-654,K
6081,Aleksander,Danielak,83934356955,19.05.1977,70-495,K
6082,Bogdan,Kamiñski,65377118033,04.11.1980,7-019,M
6083,Sebastian,Kamiñski,94445297465,02.06.1979,6-225,K
6084,Wojciech,Czerwiñski,86701743313,17.11.1972,1-766,K
6085,Cezary,Brodowicz,86069045252,11.07.1991,32-191,K
6086,Tomek,Kowalczyk,80936293266,27.04.1966,69-666,K
6087,Adam,Jab³onowski,88670326042,01.08.1966,41-862,K
6088,Tomek,Wiœniewski,74617736038,23.05.1977,89-223,M
6089,Adrian,WoŸniak,88306793263,03.01.1962,88-189,M
6090,Aleksander,Zieliñski,97297888803,25.05.1981,40-098,M
6091,Adrian,Wiœniewski,85061172485,22.05.1983,13-264,M
6092,Adrian,Kowalczyk,60311190676,02.07.1999,75-168,K
6093,Wojciech,Jab³onowski,90736231898,05.06.1997,62-886,M
6094,Szymon,Czerwiñski,68302848486,23.08.1969,37-618,M
6095,Aleksander,Górski,65316370844,20.08.1987,31-132,K
6096,Marcin,Brodowicz,85576002393,13.12.1980,23-534,M
6097,Bogdan,Czerwiñski,68926063694,07.11.1986,69-259,K
6098,Krzysztof,Boguszewski,87294585814,28.01.1961,37-127,K
6099,Cezary,Boguszewski,66093036137,19.03.1978,46-380,K
6100,Tomek,Wolny,94215497070,28.02.1988,60-433,M
6101,Aleksander,Zieliñski,73549073580,21.06.1983,48-180,M
6102,Damian,Czerwiñski,98277334340,21.03.1992,37-089,M
6103,Sebastian,WoŸniak,92751571257,22.06.1961,19-312,K
6104,Adam,Górski,73286674785,16.04.1966,79-785,M
6105,Adam,Kowalczyk,71432116392,24.09.1987,51-151,K
6106,Jakub,Jab³onowski,63538020083,01.06.1981,22-294,K
6107,Piotr,Abacki,86946318767,10.02.1981,69-888,M
6108,Adam,Wolny,98154609049,14.07.1979,46-289,K
6109,Tomek,Brodowicz,65064095929,14.05.1983,90-446,K
6110,Sebastian,Abacki,73020534439,09.09.1962,20-618,K
6111,Jakub,Wójcik,92855211406,07.05.1967,88-015,M
6112,Marcin,Boguszewski,64824007257,14.02.1976,18-994,M
6113,Szymon,WoŸniak,80785747306,25.04.1971,56-015,K
6114,Damian,Wójcik,83855175923,08.11.1987,80-698,M
6115,Michal,Wolny,87274641536,03.11.1960,14-865,K
